city,cd,admdate,year,month,day,dow,date,season,count,variable,group,cause,sex,age,mean_temp,temp4lag,pm25,pm25lag,no2,no2lag,o3,o3lag,hum_mean
Toronto,3520,22-Feb-06,2006,2,22,4,2006-02-22,cold,,mort_all_m_36_40,mort,all,Male,36,0.96,-3.82500000000001,13.5933002348561,10.4838446418541,36.584023618482,30.7761660013899,11.2846470294808,14.4310034794282,67.45
Toronto,3520,23-Feb-06,2006,2,23,5,2006-02-23,cold,,mort_all_m_36_40,mort,all,Male,36,0.82,-1.32000000000001,9.4683407139023,11.5308204743792,32.5736684860723,34.5788460522772,18.638224485704,14.9614357575924,69.9833333333333
Toronto,3520,24-Feb-06,2006,2,24,6,2006-02-24,cold,,mort_all_m_36_40,mort,all,Male,36,-3.62,-0.740000000000006,3.29510222694314,6.38172147042271,17.2504184672771,24.9120434766747,30.2818941541931,24.4600593199486,55.3916666666667
Toronto,3520,25-Feb-06,2006,2,25,7,2006-02-25,cold,,mort_all_m_36_40,mort,all,Male,36,-2.52,-1.09000000000001,4.02036266589476,3.65773244641894,17.0003494213156,17.1253839442963,28.9092478608894,29.5955710075412,78
Toronto,3520,26-Feb-06,2006,2,26,1,2006-02-26,cold,,mort_all_m_36_40,mort,all,Male,36,-9.88,-3.80000000000001,1.68271924221081,2.85154095405278,15.7354997209225,16.3679245711191,28.1306917751947,28.519969818042,62.65
Toronto,3520,27-Feb-06,2006,2,27,2,2006-02-27,cold,,mort_all_m_36_40,mort,all,Male,36,-7.96,-5.99500000000001,5.2820084812425,3.48236386172665,34.0475912656416,24.8915454932821,14.7896246827929,21.4601582289938,72.5384615384615
Toronto,3520,28-Feb-06,2006,2,28,3,2006-02-28,cold,,mort_all_m_36_40,mort,all,Male,36,-8.08,-7.11000000000001,3.6763879476664,4.47919821445445,25.9874277661303,30.0175095158859,20.7546850486442,17.7721548657186,66.05
Toronto,3520,01-Mar-06,2006,3,1,4,2006-03-01,cold,,mort_all_m_36_40,mort,all,Male,36,-4.88,-7.70000000000001,3.80794508750565,3.74216651758602,25.2899002268418,25.6386639964861,23.1458331815184,21.9502591150813,55.4916666666667
Toronto,3520,02-Mar-06,2006,3,2,5,2006-03-02,cold,,mort_all_m_36_40,mort,all,Male,36,-4.88,-6.45000000000001,5.1658032263389,4.48687415692227,34.0752193756738,29.6825598012578,13.7470219922312,18.4464275868748,64.6833333333333
Toronto,3520,03-Mar-06,2006,3,3,6,2006-03-03,cold,,mort_all_m_36_40,mort,all,Male,36,-6.38,-6.05500000000001,4.0075202449148,4.58666173562684,16.2266102144331,25.1509147950534,22.0888763408096,17.9179491665204,57.9666666666667
Toronto,3520,04-Mar-06,2006,3,4,7,2006-03-04,cold,,mort_all_m_36_40,mort,all,Male,36,-1.3,-4.36000000000001,3.41407074310138,3.71079549400808,13.7203625014715,14.9734863579523,28.759654868116,25.4242656044628,55.3916666666667
Toronto,3520,05-Mar-06,2006,3,5,1,2006-03-05,cold,,mort_all_m_36_40,mort,all,Male,36,0.3,-3.06500000000001,2.22281716043709,2.81844395176923,14.3059971413508,14.0131798214111,32.3453309245325,30.5524928963243,47.1666666666667
Toronto,3520,06-Mar-06,2006,3,6,2,2006-03-06,cold,,mort_all_m_36_40,mort,all,Male,36,-1.58,-2.24000000000001,3.77980905651141,3.00131310847424,25.2109340633938,19.7584656023723,22.3207026798277,27.3330168021801,55.3833333333333
Toronto,3520,07-Mar-06,2006,3,7,3,2006-03-07,cold,,mort_all_m_36_40,mort,all,Male,36,-1.46,-1.01000000000001,4.23414779205464,4.00697842428302,29.2061121932897,27.2085231283418,20.1229624446156,21.2218325622217,50.675
Toronto,3520,08-Mar-06,2006,3,8,4,2006-03-08,cold,,mort_all_m_36_40,mort,all,Male,36,-0.24,-0.745000000000005,7.37332307955086,5.80373543580274,34.9945328138764,32.1003225035831,14.7227491313464,17.422855787981,65.8333333333333
Toronto,3520,09-Mar-06,2006,3,9,5,2006-03-09,cold,,mort_all_m_36_40,mort,all,Male,36,6.38,0.774999999999995,20.0946079086954,13.7339654941231,33.4539236893572,34.2242282516168,13.6927020351952,14.2077255832708,91.65
Toronto,3520,10-Mar-06,2006,3,10,6,2006-03-10,cold,,mort_all_m_36_40,mort,all,Male,36,6.8,2.87,11.454343744125,15.7744758264102,21.5047955301247,27.4793596097409,21.2397296796837,17.4662158574395,84.875
Toronto,3520,11-Mar-06,2006,3,11,7,2006-03-11,cold,,mort_all_m_36_40,mort,all,Male,36,4.28,4.30499999999999,11.5243140008448,11.4893288724849,27.022151379579,24.2634734548518,20.0325663056459,20.6361479926648,77
Toronto,3520,12-Mar-06,2006,3,12,1,2006-03-12,cold,,mort_all_m_36_40,mort,all,Male,36,9.34,6.7,9.17479246398702,10.3495532324159,29.0895323765793,28.0558418780791,15.359519314408,17.6960428100269,81.0666666666667
Toronto,3520,13-Mar-06,2006,3,13,2,2006-03-13,cold,,mort_all_m_36_40,mort,all,Male,36,7.24,6.915,5.76325642925116,7.46902444661908,25.3298087044892,27.2096705405342,18.7565292302924,17.0580242723502,88.0916666666667
Toronto,3520,14-Mar-06,2006,3,14,3,2006-03-14,cold,,mort_all_m_36_40,mort,all,Male,36,2.2,5.765,1.32982014629822,3.54653828777468,10.4304793645066,17.8801440344979,34.1054090265,26.4309691283962,62.6416666666667
Toronto,3520,15-Mar-06,2006,3,15,4,2006-03-15,cold,,mort_all_m_36_40,mort,all,Male,36,1.28,5.015,2.59904415737934,1.96443215183877,11.7418597063864,11.0861695354465,38.4520361586491,36.2787225925746,56.075
Toronto,3520,16-Mar-06,2006,3,16,5,2006-03-16,cold,,mort_all_m_36_40,mort,all,Male,36,0.8,2.88,3.42962072635681,3.01433244186807,16.836442009175,14.2891508577807,32.3987245064216,35.4253803325354,60.4166666666667
Toronto,3520,17-Mar-06,2006,3,17,6,2006-03-17,cold,,mort_all_m_36_40,mort,all,Male,36,-2.5,0.444999999999995,2.5830640394314,3.0063423828941,16.1571833203205,16.4968126647478,32.2722243859978,32.3354744462097,47.125
Toronto,3520,18-Mar-06,2006,3,18,7,2006-03-18,cold,,mort_all_m_36_40,mort,all,Male,36,-2.96,-0.845000000000005,2.83365996858151,2.70836200400645,14.16303687022,15.1601100952703,32.504396748273,32.3883105671354,55.6271186440678
Toronto,3520,19-Mar-06,2006,3,19,1,2006-03-19,cold,,mort_all_m_36_40,mort,all,Male,36,-0.1,-1.19000000000001,2.51470905640727,2.67418451249438,10.096228387608,12.129632628914,36.6193986793376,34.5618977138053,56.4583333333333
Toronto,3520,20-Mar-06,2006,3,20,2,2006-03-20,cold,,mort_all_m_36_40,mort,all,Male,36,-3.32,-2.22000000000001,3.50373625433461,3.00922265537093,14.7190401762006,12.4076342819043,29.2106080307674,32.9150033550525,55.9583333333333
Toronto,3520,21-Mar-06,2006,3,21,3,2006-03-21,cold,,mort_all_m_36_40,mort,all,Male,36,-2.64,-2.25500000000001,3.14997104039798,3.32685364736629,17.7256947630779,16.2223674696393,25.6649984824036,27.4378032565855,56.8916666666667
Toronto,3520,22-Mar-06,2006,3,22,4,2006-03-22,cold,,mort_all_m_36_40,mort,all,Male,36,0.08,-1.49500000000001,2.51015594859786,2.83006349449791,16.1111245835975,16.9184096733377,27.7762831726422,26.7206408275229,64.1583333333333
Toronto,3520,23-Mar-06,2006,3,23,5,2006-03-23,cold,,mort_all_m_36_40,mort,all,Male,36,1.88,-1,4.66893170640686,3.58954382750235,25.651894981446,20.8815097825218,20.818416836436,24.2973500045391,64.4416666666667
Toronto,3520,24-Mar-06,2006,3,24,6,2006-03-24,cold,,mort_all_m_36_40,mort,all,Male,36,2.54,0.464999999999995,5.76477592056772,5.21685381348728,32.023012911882,28.837453946664,13.9631109935116,17.3907639149738,69.5416666666667
Toronto,3520,25-Mar-06,2006,3,25,7,2006-03-25,cold,,mort_all_m_36_40,mort,all,Male,36,2.38,1.71999999999999,8.10263847530861,6.93370719793816,27.7681925150107,29.8956027134464,13.2085929186333,13.5858519560724,88.5166666666667
Toronto,3520,26-Mar-06,2006,3,26,1,2006-03-26,cold,,mort_all_m_36_40,mort,all,Male,36,4.68,2.87,1.28574487604934,4.69419167567897,12.3284596268268,20.0483260709188,30.6608035562332,21.9346982374333,58.1166666666667
Toronto,3520,27-Mar-06,2006,3,27,2,2006-03-27,cold,,mort_all_m_36_40,mort,all,Male,36,5.32,3.72999999999999,4.75731018227516,3.02152752916225,29.8536145957267,21.0910371112768,21.6421469863694,26.1514752713013,47.8392857142857
Toronto,3520,28-Mar-06,2006,3,28,3,2006-03-28,cold,,mort_all_m_36_40,mort,all,Male,36,4.7,4.27,8.07432118518411,6.41581568372963,38.7297035400019,34.2916590678643,18.1718242854209,19.9069856358951,51.8958333333333
Toronto,3520,29-Mar-06,2006,3,29,4,2006-03-29,cold,,mort_all_m_36_40,mort,all,Male,36,6.36,5.265,14.6607580416833,11.3675396134337,44.6545001603227,41.6921018501623,17.8093485692984,17.9905864273597,48.2291666666667
Toronto,3520,30-Mar-06,2006,3,30,5,2006-03-30,cold,,mort_all_m_36_40,mort,all,Male,36,7.5,5.97,24.4460210289076,19.5533895352955,43.0191659578387,43.8368330590807,21.5866505670735,19.697999568186,61.6875
Toronto,3520,31-Mar-06,2006,3,31,6,2006-03-31,cold,,mort_all_m_36_40,mort,all,Male,36,9.64,7.05,19.5299649507595,21.9879929898335,34.8420097168519,38.9305878373453,23.6268909275632,22.6067707473183,71.2708333333333
Toronto,3520,01-Apr-06,2006,4,1,7,2006-04-01,warm,,mort_all_m_36_40,mort,all,Male,36,8.575,8.01875,1.57444665624465,10.552205803502,10.7625734742899,22.8022915955709,25.3119211841045,24.4694060558339,76.8020833333333
Toronto,3520,02-Apr-06,2006,4,2,1,2006-04-02,warm,,mort_all_m_36_40,mort,all,Male,36,4.575,7.57249999999999,1.91476820819145,1.74460743221804,14.737578568522,12.750076021406,33.1058451609493,29.2088831725269,54.6770833333333
Toronto,3520,03-Apr-06,2006,4,3,2,2006-04-03,warm,,mort_all_m_36_40,mort,all,Male,36,8.3,7.7725,5.24874507072816,3.5817566394598,17.5299546892965,16.1337666289093,29.9286782740815,31.5172617175154,78.6666666666667
Toronto,3520,04-Apr-06,2006,4,4,3,2006-04-04,warm,,mort_all_m_36_40,mort,all,Male,36,2.45,5.975,2.18674685409723,3.71774596241268,13.8298130670937,15.6798838781951,31.0337638625995,30.4812210683405,58.9270833333333
Toronto,3520,05-Apr-06,2006,4,5,4,2006-04-05,warm,,mort_all_m_36_40,mort,all,Male,36,0.925,4.06249999999999,3.05839876069678,2.62257280739699,18.9342968123686,16.3820549397311,21.7532081391335,26.3934860008665,73.8947368421053
Toronto,3520,06-Apr-06,2006,4,6,5,2006-04-06,warm,,mort_all_m_36_40,mort,all,Male,36,7.225,4.725,4.82478744798818,3.94159310434247,25.2746233994392,22.1044601059039,24.2146166790788,22.9839124091061,64.8854166666667
Toronto,3520,07-Apr-06,2006,4,7,6,2006-04-07,warm,,mort_all_m_36_40,mort,all,Male,36,4.675,3.81875,6.87395033824012,5.84936889311414,32.2259108915038,28.7502671454715,15.868681090953,20.0416488850159,79.2395833333333
Toronto,3520,08-Apr-06,2006,4,8,7,2006-04-08,warm,,mort_all_m_36_40,mort,all,Male,36,0.675,3.37499999999999,2.8963164080376,4.88513337313885,10.7057893227512,21.4658501071275,31.7326548499772,23.8006679704651,55.6354166666667
Toronto,3520,09-Apr-06,2006,4,9,1,2006-04-09,warm,,mort_all_m_36_40,mort,all,Male,36,3.575,4.03749999999999,4.48979233094019,3.69305436948888,20.4577485780303,15.5817689503907,24.4795501739521,28.1061025119647,60.6770833333333
Toronto,3520,10-Apr-06,2006,4,10,2,2006-04-10,warm,,mort_all_m_36_40,mort,all,Male,36,7.7,4.15624999999999,10.397444891759,7.44361861134957,35.1675787391991,27.8126636586147,19.5440857637828,22.0118179688675,59.78125
Toronto,3520,11-Apr-06,2006,4,11,3,2006-04-11,warm,,mort_all_m_36_40,mort,all,Male,36,9.6,5.3875,14.5271044580292,12.4622746748941,35.4562696458211,35.3119241925101,25.6888003118256,22.6164430378042,55.875
Toronto,3520,12-Apr-06,2006,4,12,4,2006-04-12,warm,,mort_all_m_36_40,mort,all,Male,36,11.65,8.13124999999999,14.470455522364,14.4987799901966,34.5369723045606,34.9966209751908,26.4777932923717,26.0832968020986,73.0729166666667
Toronto,3520,13-Apr-06,2006,4,13,5,2006-04-13,warm,,mort_all_m_36_40,mort,all,Male,36,13.475,10.60625,9.22956261311631,11.8500090677402,26.6012481626396,30.5691102336001,27.666192342473,27.0719928174223,72.5833333333333
Toronto,3520,14-Apr-06,2006,4,14,6,2006-04-14,warm,,mort_all_m_36_40,mort,all,Male,36,9.45,11.04375,12.7267236277584,10.9781431204373,28.302715838882,27.4519820007608,18.2086099287535,22.9374011356133,91.4375
Toronto,3520,15-Apr-06,2006,4,15,7,2006-04-15,warm,,mort_all_m_36_40,mort,all,Male,36,11.225,11.45,3.34130026505156,8.03401194640496,12.9658610670481,20.6342884529651,27.5555219970115,22.8820659628825,70.71875
Toronto,3520,16-Apr-06,2006,4,16,1,2006-04-16,warm,,mort_all_m_36_40,mort,all,Male,36,8.8,10.7375,2.33397810795291,2.83763918650222,12.8129690776815,12.8894150723648,31.9642223758943,29.7598721864529,61.34375
Toronto,3520,17-Apr-06,2006,4,17,2,2006-04-17,warm,,mort_all_m_36_40,mort,all,Male,36,8.575,9.51249999999999,2.57752666988225,2.45575238891757,17.7186734734863,15.2658212755839,25.2695458349122,28.6168841054032,60.4895833333333
Toronto,3520,18-Apr-06,2006,4,18,3,2006-04-18,warm,,mort_all_m_36_40,mort,all,Male,36,11.425,10.00625,4.25982276096345,3.41867471542284,23.9280312691971,20.8233523713417,20.9076321856521,23.0885890102821,56.90625
Toronto,3520,19-Apr-06,2006,4,19,4,2006-04-19,warm,,mort_all_m_36_40,mort,all,Male,36,13.35,10.5375,4.89267558606807,4.57624917351575,27.3823238527878,25.6551775609924,21.307262926909,21.1074475562805,50.7291666666667
Toronto,3520,20-Apr-06,2006,4,20,5,2006-04-20,warm,,mort_all_m_36_40,mort,all,Male,36,15.075,12.10625,5.67295835116961,5.28281696861883,29.1461261336556,28.2642249932217,24.3511494123555,22.8292061696322,39.7708333333333
Toronto,3520,21-Apr-06,2006,4,21,6,2006-04-21,warm,,mort_all_m_36_40,mort,all,Male,36,14.325,13.54375,6.98420181074383,6.32858008095671,21.2896995888486,25.2179128612521,36.5629187705814,30.4570340914684,44.8958333333333
Toronto,3520,22-Apr-06,2006,4,22,7,2006-04-22,warm,,mort_all_m_36_40,mort,all,Male,36,8.525,12.81875,4.00920007855677,5.49670094465029,13.4042628696547,17.3469812292516,30.573826238997,33.5683725047892,95.1666666666667
Toronto,3520,23-Apr-06,2006,4,23,1,2006-04-23,warm,,mort_all_m_36_40,mort,all,Male,36,5.975,10.975,1.7741623809063,2.89168122973152,15.9954673264181,14.6998650980364,26.2002969746457,28.3870616068214,93.84375
Toronto,3520,24-Apr-06,2006,4,24,2,2006-04-24,warm,,mort_all_m_36_40,mort,all,Male,36,9.275,9.525,5.99417961063483,3.88417099577056,23.0403310702475,19.5178991983328,19.4170136272137,22.8086553009297,81.6979166666667
Toronto,3520,25-Apr-06,2006,4,25,3,2006-04-25,warm,,mort_all_m_36_40,mort,all,Male,36,6.2,7.49374999999999,3.51034936195896,4.75226448629689,16.8754049211926,19.9578679957201,25.5452224223695,22.4811180247916,61.1666666666667
Toronto,3520,26-Apr-06,2006,4,26,4,2006-04-26,warm,,mort_all_m_36_40,mort,all,Male,36,8.05,7.375,4.91594136297011,4.21314536246453,21.3953976822392,19.1354013017159,25.7826260811297,25.6639242517496,52.4166666666667
Toronto,3520,27-Apr-06,2006,4,27,5,2006-04-27,warm,,mort_all_m_36_40,mort,all,Male,36,8.325,7.96249999999999,3.99259921866735,4.45427029081872,17.238435332702,19.3169165074707,31.067731760254,28.4251789206918,44.0833333333333
Toronto,3520,28-Apr-06,2006,4,28,6,2006-04-28,warm,,mort_all_m_36_40,mort,all,Male,36,6.225,7.19999999999999,5.07401203361266,4.53330562614,23.4486512605257,20.3435432966139,22.3157748767519,26.6917533185029,42.4583333333333
Toronto,3520,29-Apr-06,2006,4,29,7,2006-04-29,warm,,mort_all_m_36_40,mort,all,Male,36,8.125,7.68124999999999,5.33788814290502,5.20595008825884,23.1743861237016,23.3115186921137,26.1703477030633,24.2430612899076,40.2291666666667
Toronto,3520,30-Apr-06,2006,4,30,1,2006-04-30,warm,,mort_all_m_36_40,mort,all,Male,36,12.15,8.70624999999999,5.69564472152716,5.51676643221608,15.6440157973478,19.4092009605247,37.6106259086443,31.8904868058538,35.6145833333333
Toronto,3520,01-May-06,2006,5,1,2,2006-05-01,warm,,mort_all_m_36_40,mort,all,Male,36,14.95,10.3625,9.19234856037552,7.44399664095133,20.4283654033359,18.0361906003419,37.9237460759285,37.7671859922864,39.7473684210526
Toronto,3520,02-May-06,2006,5,2,3,2006-05-02,warm,,mort_all_m_36_40,mort,all,Male,36,12.575,11.95,7.94699116742699,8.56966986390125,25.7244859995116,23.0764257014237,28.2913199068334,33.1075329913809,45.6041666666667
Toronto,3520,03-May-06,2006,5,3,4,2006-05-03,warm,,mort_all_m_36_40,mort,all,Male,36,14.625,13.575,13.5508720392575,10.7489316033422,33.2190381749766,29.4717620872441,26.4413210467179,27.3663204767756,58.6145833333333
Toronto,3520,04-May-06,2006,5,4,5,2006-05-04,warm,,mort_all_m_36_40,mort,all,Male,36,16.775,14.73125,12.4321512615403,12.9915116503989,26.2827859167556,29.7509120458661,28.6399502871291,27.5406356669235,61.875
Toronto,3520,05-May-06,2006,5,5,6,2006-05-05,warm,,mort_all_m_36_40,mort,all,Male,36,12.1,14.01875,2.6999722426172,7.56606175207873,16.566151972195,21.4244689444753,20.4682393332265,24.5540948101778,58.625
Toronto,3520,06-May-06,2006,5,6,7,2006-05-06,warm,,mort_all_m_36_40,mort,all,Male,36,8.55,13.0125,2.2305780359101,2.46527513926364,10.2323916723354,13.3992718222652,24.0136263145211,22.2409328238738,59.3854166666667
Toronto,3520,07-May-06,2006,5,7,1,2006-05-07,warm,,mort_all_m_36_40,mort,all,Male,36,7.3,11.18125,5.67889182683071,3.9547349313704,18.1424298229805,14.1874107476579,23.7812556785105,23.8974409965158,58.8645833333333
Toronto,3520,08-May-06,2006,5,8,2,2006-05-08,warm,,mort_all_m_36_40,mort,all,Male,36,12.65,10.15,9.84655361516908,7.76272272099989,33.4759473962654,25.809188609623,22.1034748023732,22.9423652404418,54.0520833333333
Toronto,3520,09-May-06,2006,5,9,3,2006-05-09,warm,,mort_all_m_36_40,mort,all,Male,36,14.2,10.675,12.3048359676405,11.0756947914048,31.0834963301173,32.2797218631914,33.7820208410227,27.9427478216979,49.8404255319149
Toronto,3520,10-May-06,2006,5,10,4,2006-05-10,warm,,mort_all_m_36_40,mort,all,Male,36,16.05,12.55,12.7842815202038,12.5445587439222,23.9426586686318,27.5130774993746,43.370323010191,38.5761719256068,50.1354166666667
Toronto,3520,11-May-06,2006,5,11,5,2006-05-11,warm,,mort_all_m_36_40,mort,all,Male,36,13.4,14.075,7.72854206710466,10.2564117936542,15.8287470740059,19.8857028713188,33.9745893839395,38.6724561970653,87.6770833333333
Toronto,3520,12-May-06,2006,5,12,6,2006-05-12,warm,,mort_all_m_36_40,mort,all,Male,36,13.325,14.24375,8.92829540785316,8.3284187374789,15.7840894486292,15.8064182613175,33.9449951933914,33.9597922886654,82.8333333333333
Toronto,3520,13-May-06,2006,5,13,7,2006-05-13,warm,,mort_all_m_36_40,mort,all,Male,36,13.075,13.9625,9.3675230819537,9.14790924490342,17.8471429592173,16.8156162039233,27.3347950173895,30.6398951053904,81.7708333333333
Toronto,3520,14-May-06,2006,5,14,1,2006-05-14,warm,,mort_all_m_36_40,mort,all,Male,36,13.35,13.2875,1.47730327896039,5.42241318045703,5.62271486782292,11.7349289135201,39.6230688223654,33.4789319198775,79.7291666666667
Toronto,3520,15-May-06,2006,5,15,2,2006-05-15,warm,,mort_all_m_36_40,mort,all,Male,36,12.975,13.18125,2.58801149625423,2.0326573876073,13.1846146308469,9.40366474933494,28.2477636327479,33.9354162275567,81.5625
Toronto,3520,16-May-06,2006,5,16,3,2006-05-16,warm,,mort_all_m_36_40,mort,all,Male,36,12.4,12.95,6.24631441032062,4.41716295328741,28.3831115478443,20.7838630893456,19.6961911866369,23.9719774096924,94.8854166666667
Toronto,3520,17-May-06,2006,5,17,4,2006-05-17,warm,,mort_all_m_36_40,mort,all,Male,36,14.6,13.33125,8.61443575139178,7.43037508085619,27.4243137323381,27.9037126400912,13.8578443181796,16.7770177524083,87.3854166666667
Toronto,3520,18-May-06,2006,5,18,5,2006-05-18,warm,,mort_all_m_36_40,mort,all,Male,36,11.725,12.925,6.00208182974139,7.30825879056657,22.9131025384438,25.1687081353909,16.0787275112927,14.9682859147362,87.4791666666667
Toronto,3520,19-May-06,2006,5,19,6,2006-05-19,warm,,mort_all_m_36_40,mort,all,Male,36,9.8,12.13125,5.07074701306291,5.53641442140214,19.1890934105262,21.051097974485,11.5802322549238,13.8294798831082,82.0208333333333
Toronto,3520,20-May-06,2006,5,20,7,2006-05-20,warm,,mort_all_m_36_40,mort,all,Male,36,11.75,11.96875,2.1328591607339,3.6018030868984,8.76588826538903,13.9774908379576,28.8020079726656,20.1911201137947,67.5
Toronto,3520,21-May-06,2006,5,21,1,2006-05-21,warm,,mort_all_m_36_40,mort,all,Male,36,8.775,10.5125,2.06865336280756,2.10075626177072,5.60896888875109,7.18742857707007,30.2143732732179,29.5081906229417,72.0104166666667
Toronto,3520,22-May-06,2006,5,22,2,2006-05-22,warm,,mort_all_m_36_40,mort,all,Male,36,7.425,9.43749999999999,4.38525097891144,3.22695217085949,9.4403852432679,7.5246770660095,26.9022118890723,28.5582925811451,65.28125
Toronto,3520,23-May-06,2006,5,23,3,2006-05-23,warm,,mort_all_m_36_40,mort,all,Male,36,11.125,9.76874999999999,4.32227408206915,4.35376253049028,18.5915600329587,14.0159726381133,24.2127631816432,25.5574875353577,54.5729166666667
Toronto,3520,24-May-06,2006,5,24,4,2006-05-24,warm,,mort_all_m_36_40,mort,all,Male,36,13.15,10.11875,12.6002616245352,8.46126785330215,33.845569307908,26.2185646704334,21.5509038216867,22.881833501665,59.34375
Toronto,3520,25-May-06,2006,5,25,5,2006-05-25,warm,,mort_all_m_36_40,mort,all,Male,36,15.7,11.85,19.1134729881376,15.8568673063363,28.9828581599029,31.4142137339054,35.2902093333331,28.4205565775099,68.59375
Toronto,3520,26-May-06,2006,5,26,6,2006-05-26,warm,,mort_all_m_36_40,mort,all,Male,36,15.925,13.975,20.6297719282413,19.8716224581894,31.6340425546838,30.3084503572933,24.104714011339,29.6974616723361,89.5833333333333
Toronto,3520,27-May-06,2006,5,27,7,2006-05-27,warm,,mort_all_m_36_40,mort,all,Male,36,18.95,15.93125,11.464767229593,16.0472695789171,13.3843306409021,22.5091865977929,31.4197439163275,27.7622289638333,75.75
Toronto,3520,28-May-06,2006,5,28,1,2006-05-28,warm,,mort_all_m_36_40,mort,all,Male,36,18.4,17.24375,25.7563137576232,18.6105404936081,19.6367144225035,16.5105225317028,31.2730921035174,31.3464180099224,80.78125
Toronto,3520,29-May-06,2006,5,29,2,2006-05-29,warm,,mort_all_m_36_40,mort,all,Male,36,23.875,19.2875,30.2102321869117,27.9832729722674,30.9147967178011,25.2757555701523,34.7465930929463,33.0098425982319,69.8510638297872
Toronto,3520,30-May-06,2006,5,30,3,2006-05-30,warm,,mort_all_m_36_40,mort,all,Male,36,26.25,21.86875,36.4523456340012,33.3312889104564,34.1923389188315,32.5535678183163,32.8344569645351,33.7905250287407,69.2708333333333
Toronto,3520,31-May-06,2006,5,31,4,2006-05-31,warm,,mort_all_m_36_40,mort,all,Male,36,24.2,23.18125,33.6142528753868,35.033299254694,35.0658977213664,34.629118320099,22.8622505509447,27.8483537577399,81.8404255319149
Toronto,3520,01-Jun-06,2006,6,1,5,2006-06-01,warm,,mort_all_m_36_40,mort,all,Male,36,19.825,23.5375,9.0231627368434,21.3187078061151,20.1019898716137,27.58394379649,14.4032731613014,18.6327618561231,88.8333333333333
Toronto,3520,02-Jun-06,2006,6,2,6,2006-06-02,warm,,mort_all_m_36_40,mort,all,Male,36,19.275,22.3875,12.023650322758,10.5234065298007,30.2352354172567,25.1686126444352,11.3104712575566,12.856872209429,76.65625
Toronto,3520,03-Jun-06,2006,6,3,7,2006-06-03,warm,,mort_all_m_36_40,mort,all,Male,36,15.9,19.8,4.04496240775752,8.03430636525774,15.8019294699321,23.0185824435944,20.8735328982044,16.0920020778805,90.6979166666667
Toronto,3520,04-Jun-06,2006,6,4,1,2006-06-04,warm,,mort_all_m_36_40,mort,all,Male,36,18.125,18.28125,3.36174499536878,3.70335370156314,11.7043627087799,13.753146089356,25.6077008946211,23.2406168964128,72.1458333333333
Toronto,3520,05-Jun-06,2006,6,5,2,2006-06-05,warm,,mort_all_m_36_40,mort,all,Male,36,20.5,18.45,8.3802699213846,5.87100745837668,21.4543085861693,16.5793356474746,22.8673598664291,24.2375303805251,47.9479166666667
Toronto,3520,06-Jun-06,2006,6,6,3,2006-06-06,warm,,mort_all_m_36_40,mort,all,Male,36,19.35,18.46875,15.7201822278261,12.0502260746053,39.7097097956796,30.5820091909245,17.7792214031235,20.3232906347763,57.8229166666667
Toronto,3520,07-Jun-06,2006,6,7,4,2006-06-07,warm,,mort_all_m_36_40,mort,all,Male,36,20.6,19.64375,12.3236649728932,14.0219236003596,31.1864748022987,35.4480922989892,25.7912619105711,21.7852416568473,57.0208333333333
Toronto,3520,08-Jun-06,2006,6,8,5,2006-06-08,warm,,mort_all_m_36_40,mort,all,Male,36,19.475,19.98125,11.4971220706103,11.9103935217518,23.1825328149458,27.1845038086223,28.624233209715,27.207747560143,64.0729166666667
Toronto,3520,09-Jun-06,2006,6,9,6,2006-06-09,warm,,mort_all_m_36_40,mort,all,Male,36,15.85,18.81875,4.64834281986622,8.07273244523826,12.3011442667241,17.741838540835,26.4600168784456,27.5421250440803,75.0833333333333
Toronto,3520,10-Jun-06,2006,6,10,7,2006-06-10,warm,,mort_all_m_36_40,mort,all,Male,36,12.3,17.05625,1.77116636537491,3.20975459262055,6.53426526619151,9.41770476645784,34.8674658015085,30.663741339977,54.1354166666667
Toronto,3520,11-Jun-06,2006,6,11,1,2006-06-11,warm,,mort_all_m_36_40,mort,all,Male,36,13.55,15.29375,2.27755515946224,2.02436076241856,6.41854083634934,6.47640305127044,23.6953047427549,29.2813852721317,65.6875
Toronto,3520,12-Jun-06,2006,6,12,2,2006-06-12,warm,,mort_all_m_36_40,mort,all,Male,36,16.15,14.4625,3.12622041411524,2.70188778678873,9.64804826307462,8.03329454971199,14.9943884579844,19.3448466003696,71.34375
Toronto,3520,13-Jun-06,2006,6,13,3,2006-06-13,warm,,mort_all_m_36_40,mort,all,Male,36,16.9,14.725,6.02101887091058,4.5736196425129,15.5532787247933,12.600663493934,20.7298990316013,17.8621437447929,65.4111111111111
Toronto,3520,14-Jun-06,2006,6,14,4,2006-06-14,warm,,mort_all_m_36_40,mort,all,Male,36,18.2,16.2,7.71085620081012,6.86593753586034,17.0390594728956,16.2961690988444,24.0317878811439,22.3808434563726,57.1875
Toronto,3520,15-Jun-06,2006,6,15,5,2006-06-15,warm,,mort_all_m_36_40,mort,all,Male,36,19.6,17.7125,6.06574518096419,6.88830069088714,20.1701633300346,18.6046114014651,26.5114131807161,25.27160053093,46.84375
